,Country,Gender,Game,Total Follower,Broadcast Hours,PaidStarPerWatchedHour,Character_Facet_Cont_Rigidity,Character_Facet_Cont_AchievementStriving,Personal_Values_Facet_Cont_Hedonism,Character_Facet_Cont_Dutifulness,Character_Cont_Conscientiousness,Character_Facet_Cont_Sympathy,Personal_Values_Facet_Cont_UniversalismTolerance,Temperament_Choleric,Self_Esteem_Cont_SEDiscrepancyResponsibility,Character_Facet_Cont_ArtisticInterests,Temperament_Sanguine,Character_Facet_Cont_Friendliness,Temperament_Diligent,Self_Esteem_Cont_SELevel,Character_Cont_Extraversion,Role_Director,Character_Facet_Cont_SelfConsciousness,Temperament_Energetic,Character_Facet_Cont_Adventurousness,Role_Craftsman,Self_Esteem_Cont_SELevelResponsibility,Self_Esteem_Cont_SEAspirationResponsibility,Role_Toastmaster,Personal_Values_Facet_Cont_PowerDominance,Role_Marshal,Self_Esteem_Cont_SELevelAchievements,Self_Esteem_Cont_SEDiscrepancySociability,Personal_Values_Cont_SelfEnhancement,Self_Esteem_Cont_SEAspiration,Role_Supplier,Character_Facet_Cont_Activity,Temperament_Stable,Personal_Values_Facet_Cont_PowerResources,Self_Esteem_Cont_SEDiscrepancyAchievements,Temperament_Melancholic,Character_Cont_Openness,Character_Facet_Cont_Anxiety,Role_Administrator,Character_Facet_Cont_Emotionality,Role_Innovator,Role_Partygoer,Self_Esteem_Cont_SEAspirationSociability,Role_Guru,Personal_Values_Facet_Cont_SelfDirectionThought,Temperament_Phlegmatic,Personal_Values_Facet_Cont_Reputation,Role_Guardian,Role_Keeper,Character_Facet_Cont_Tension,Character_Facet_Cont_Altruism,Personal_Values_Facet_Cont_SecuritySocietal,Self_Esteem_Cont_SEAspirationAchievements,Self_Esteem_Cont_SEAspirationOriginality,Personal_Values_Facet_Cont_Humility,Character_Facet_Cont_Orderliness,MBTI_grouped,Role_Manager,Personal_Values_Facet_Cont_Stimulation,Character_Cont_Neuroticism,Self_Esteem_Cont_SELevelConfidence,Self_Esteem_Cont_SEAspirationConfidence,Role_WiseMan,Self_Esteem_Cont_SEDiscrepancyConfidence,Role_Assistant,Self_Esteem_Cont_SEDiscrepancy,Personal_Values_Facet_Cont_ConformityRules,Self_Esteem_Cont_SEAspirationIntelligence,Self_Esteem_Cont_SELevelSociability,Role_Healer,Role_Operator,Self_Esteem_Cont_SEDiscrepancyAppearance,Personal_Values_Facet_Cont_ConformityInterpersonal,Character_Facet_Cont_Modesty,Self_Esteem_Cont_SEDiscrepancyOriginality,Character_Facet_Cont_Imagination,Role_Coach,Role_RightsDefender,Role_Philanthropist,Personal_Values_Facet_Cont_SelfDirectionAction,Role_Promoter,Personal_Values_Facet_Cont_SecurityPersonal,Personal_Values_Facet_Cont_UniversalismConcern,Role_Advisor,Self_Esteem_Cont_SELevelOriginality,Role_Analyst,Personal_Values_Cont_SelfTranscendence,Personal_Values_Facet_Cont_Achievement,Character_Facet_Cont_Trust,Temperament_Unstable,Character_Cont_Agreeableness,Role_Inventor,Personal_Values_Facet_Cont_BenevolenceCaring,Personal_Values_Facet_Cont_BenevolenceDependability,Character_Facet_Cont_Vulnerability,Character_Facet_Cont_ExcitementSeeking,Role_Designer,Role_Deputy,Personal_Values_Cont_OpennessToChange,PaidStarPerWatchedHour,Character_Facet_Cont_Morality,Character_Facet_Cont_Depression,Role_Strategist,Role_Inspector,Self_Esteem_Cont_SEAspirationAppearance,Character_Facet_Cont_SelfDiscipline,Self_Esteem_Cont_SEDiscrepancyIntelligence,Role_Companion,Character_Facet_Cont_Cooperation,Role_Commander,Role_Activist,Personal_Values_Facet_Cont_UniversalismNature,Role_Charismatic,Personal_Values_Facet_Cont_Tradition,Self_Esteem_Cont_SELevelAppearance,Character_Facet_Cont_Assertiveness,Character_Facet_Cont_Cautiousness,Role_Curator,Personal_Values_Cont_Conservation,Self_Esteem_Cont_SELevelIntelligence,Temperament_Centric
95,ID,Male,MLBB,11564,113,0.0015974539611914472,0.6396200910000001,0.601927222,0.38279741100000003,0.524705102,0.354598095,0.350900517,0.538650515,0.0,0.59016222,0.469204554,0.25,0.48895204,0.125,0.6827168509999999,0.498180293,0.546610502,0.44727778100000004,0.125,0.535198194,0.577264025,0.78848601,0.939402793,0.670038987,0.330591955,0.475798592,0.38181687799999997,0.62743154,0.297153024,0.850961758,0.454367249,0.603612981,0.75,0.320925134,0.452896619,0.0,0.5235735260000001,0.719208253,0.5413711410000001,0.5160055410000001,0.78732168,0.7034006970000001,0.76195228,0.561442118,0.267814127,0.25,0.253270545,0.509424336,0.426741485,0.46611019299999995,0.44311872799999996,0.547512427,0.84482143,0.7841012540000001,0.324240637,0.231480243,ENT,0.435679661,0.5331518820000001,0.513761468,0.648345618,0.7585541029999999,0.719658314,0.380626144,0.519380122,0.550812328,0.575807074,0.874502868,0.846030561,0.6827731890000001,0.64980081,0.360073711,0.547967933,0.476243321,0.501426749,0.477551851,0.300555809,0.7571293170000001,0.515944085,0.640991996,0.74290747,0.293210902,0.43699966100000004,0.5015199,0.808316824,0.576487862,0.22827294199999998,0.307900807,0.47796555799999996,0.5,0.43741793,0.755500246,0.48261838700000004,0.24346221199999998,0.647367398,0.510120153,0.666990958,0.524294267,0.302314323,0.0015974539611914472,0.413487996,0.719208253,0.616127157,0.51290635,0.688073412,0.436893341,0.506311885,0.645577564,0.613817112,0.422145461,0.641898802,0.46539801700000005,0.5859533729999999,0.396701435,0.6691216560000001,0.48895204,0.550274288,0.35815280200000005,0.302657972,0.8154677290000001,0.625
96,ID,Male,Wormate.io,8453,133,0.0023270959058741807,0.510805655,0.441792626,0.457769218,0.450740201,0.44932924700000004,0.43170094700000006,0.549444378,0.0,0.5459740679999999,0.555301466,0.25,0.541525311,0.125,0.663109587,0.449962385,0.604343462,0.457428616,0.125,0.5275336039999999,0.5606705270000001,0.772998443,0.813306523,0.6018969120000001,0.322769423,0.593901394,0.613312436,0.464779989,0.295869997,0.87938935,0.423340676,0.473897124,0.75,0.30684229,0.495445614,0.0,0.5628488739999999,0.563656753,0.572472718,0.485896053,0.782609621,0.58305536,0.686040282,0.631297596,0.307246856,0.25,0.377720912,0.584433333,0.436100008,0.568473749,0.39785559600000003,0.351723575,0.8507710820000001,0.819967175,0.339185584,0.290770349,INT,0.435791476,0.509167054,0.49541284399999996,0.6861149590000001,0.817819876,0.684861416,0.45648852,0.429486949,0.396097365,0.59849552,0.824236036,0.873372837,0.63321691,0.660306571,0.6359332639999999,0.515304313,0.525492532,0.45035841,0.538473064,0.332429492,0.659613523,0.538432641,0.441921474,0.6891636859999999,0.43561634200000005,0.368369404,0.545663391,0.7613065809999999,0.695993883,0.31379875,0.322314771,0.378745691,0.5,0.360145152,0.8519126090000001,0.646038811,0.269202464,0.47512035700000005,0.49738642200000005,0.701500638,0.445619731,0.300425255,0.0023270959058741807,0.292725526,0.563656753,0.7870535479999999,0.622999372,0.664553707,0.35487322200000004,0.484717642,0.520703726,0.543253145,0.501919591,0.532558425,0.425090946,0.550473868,0.35338133,0.711008834,0.541525311,0.5325015470000001,0.34098666,0.30169478899999996,0.80378714,0.625
97,ID,Male,Grand Theft Auto V,25810,159,0.0032818868282202774,0.608150495,0.41189403799999996,0.544236692,0.353072118,0.45817203100000004,0.527465204,0.461399644,0.25,0.596369845,0.666500173,0.75,0.51718193,0.0,0.299609242,0.55783575,0.418749104,0.49594092799999995,0.25,0.7184382220000001,0.19785234699999998,0.7350990009999999,0.755994886,0.297608184,0.335960164,0.6388863220000001,0.435157589,0.570569265,0.303830477,0.8777231090000001,0.09631831800000001,0.619485234,0.625,0.316216368,0.514643136,0.0,0.710391842,0.49583867299999995,0.286075526,0.571104336,0.651370572,0.290044543,0.7370312259999999,0.342395027,0.313043526,0.5,0.355663898,0.233389139,0.045259775999999995,0.596576718,0.42472772700000005,0.351723575,0.873280238,0.620165366,0.343106664,0.42964711899999997,ENT,0.17861068100000002,0.5847217,0.348623853,0.633035577,0.786723532,0.36516670799999995,0.6692933670000001,0.017286225,0.54230873,0.575690374,0.8408641809999999,0.8351528309999999,0.250165582,0.372437288,0.688829369,0.587430523,0.648084204,0.572611619,0.37466799799999995,0.037063649,0.41936780700000004,0.368124286,0.347797239,0.45203136899999996,0.414881166,0.460894728,0.19611422,0.81044114,0.37203138,0.271780835,0.327815249,0.49396819399999997,0.125,0.18223109399999998,0.56492323,0.460678401,0.328129601,0.630009898,0.48459025,0.371039732,0.116832177,0.29841741,0.0032818868282202774,0.287435438,0.49583867299999995,0.523852743,0.355769635,0.690577049,0.59665382,0.47209205299999996,0.167653324,0.335675547,0.358216517,0.239762213,0.41581768799999996,0.38900266200000005,0.341345289,0.6903668820000001,0.51718193,0.535824388,0.126503546,0.310478237,0.74178772,0.125
98,ID,Male,Free Fire - Battlegrounds,8661,88,0.0015680112871160135,0.7050513270000001,0.573794177,0.56738412,0.404190473,0.537812367,0.42616365100000003,0.52126045,0.5,0.590013624,0.6449103079999999,0.25,0.603872606,0.125,0.45318955,0.525538205,0.389897704,0.472876423,0.375,0.614398136,0.32326846800000003,0.730256373,0.7842386790000001,0.40544552,0.347141689,0.594666193,0.431693427,0.529722273,0.29901546100000004,0.855432876,0.239681996,0.5653806929999999,0.125,0.327981309,0.524073308,0.25,0.751045072,0.626796907,0.443381488,0.682039563,0.567247287,0.242165087,0.702527468,0.37785675399999996,0.246479886,0.0,0.231695288,0.403625296,0.201689633,0.7319056420000001,0.27049443300000003,0.352909927,0.777867028,0.790517701,0.328744963,0.211782912,ENT,0.39032049799999996,0.39968990600000004,0.596330275,0.397987855,0.7704809290000001,0.350031139,0.594215837,0.130204606,0.41770152299999996,0.5335731420000001,0.844251515,0.74932191,0.396490112,0.29786886100000004,0.556131101,0.7598964029999999,0.573235765,0.534346051,0.48543402700000005,0.013674478,0.385672213,0.37035675700000004,0.527207867,0.381429191,0.515501616,0.496769201,0.39994082200000003,0.705101512,0.6105158820000001,0.255789452,0.318349703,0.43105203,0.375,0.20034717800000001,0.524917124,0.49926151799999996,0.204220569,0.742140419,0.545829463,0.567841842,0.046275682,0.307754758,0.0015680112871160135,0.291626128,0.626796907,0.56698059,0.34713699600000003,0.699635488,0.612755253,0.514114371,0.26358508,0.311681669,0.675154402,0.384266558,0.449345007,0.598235034,0.257177369,0.5807146089999999,0.603872606,0.46849397200000004,0.08288117099999999,0.300661022,0.718763041,0.25
99,ID,Male,Free Fire - Battlegrounds,118300,94,0.0031785777936196758,0.512735581,0.473817892,0.400045053,0.730166428,0.34193144700000005,0.32385180399999997,0.47956282100000003,0.25,0.588373234,0.48370185299999996,0.0,0.60195397,0.375,0.43885493299999995,0.423135821,0.38791860899999997,0.338124099,0.125,0.614526056,0.621397113,0.5998201160000001,0.6759696740000001,0.586291853,0.333138689,0.382922252,0.518402502,0.458541188,0.295324198,0.904931974,0.258590327,0.5464767620000001,0.125,0.31205191600000004,0.583801433,0.5,0.587997502,0.529861479,0.464535528,0.4916389,0.611959939,0.368025572,0.6245338539999999,0.35869656,0.309357008,0.25,0.24689072,0.49740715799999996,0.284897817,0.579183432,0.278684233,0.396447619,0.6226221670000001,0.784834974,0.318161247,0.45218639899999996,INT,0.27870836,0.5297411470000001,0.614678899,0.690696752,0.417651741,0.46407302,0.295287151,0.363565295,0.248896405,0.564781018,0.776037876,0.796213471,0.532336751,0.542822279,0.699261331,0.504359705,0.6196539289999999,0.471228045,0.609340208,0.07535581599999999,0.431804696,0.261814292,0.554899601,0.528780582,0.40825466200000005,0.38196884200000003,0.38884770799999996,0.825564009,0.59608543,0.23069308600000002,0.31716442100000003,0.561528812,0.375,0.22036720699999998,0.6777807690000001,0.23670828800000002,0.310819623,0.6999698240000001,0.538498403,0.7947555409999999,0.259178267,0.30559082600000004,0.0031785777936196758,0.284443485,0.529861479,0.537372431,0.417422594,0.540727637,0.47866873200000004,0.46908294,0.40922378600000003,0.49166732399999996,0.452051555,0.44328842799999996,0.44872829799999997,0.656829765,0.287643537,0.636982079,0.60195397,0.44991800200000004,0.072616183,0.296256888,0.777409103,0.25
100,ID,Male,Wormate.io,7886,141,0.005609350327092263,0.77110543,0.632878077,0.589907391,0.514204961,0.564226821,0.5890172770000001,0.394151641,0.5,0.567203431,0.688203778,1.0,0.61277738,0.0,0.362152378,0.655381671,0.461083381,0.546181794,0.5,0.638515157,0.13865255199999998,0.5906019020000001,0.7309282420000001,0.305574299,0.339613328,0.8047206170000001,0.47351469399999996,0.469583239,0.304218798,0.84573469,0.218676263,0.652013313,0.5,0.313675628,0.53504474,0.0,0.750109716,0.66221442,0.35706011,0.642086574,0.635282029,0.32273550100000004,0.6859386129999999,0.409956316,0.203673548,0.5,0.44532579200000005,0.24649102899999997,0.10842450199999999,0.669639024,0.453778423,0.456348666,0.401911952,0.703651102,0.327093001,0.41581881299999995,ENT,0.364957824,0.469871346,0.403669725,0.424628412,0.8333990590000001,0.363564169,0.577170285,0.02085229,0.446071861,0.37575321,0.860942449,0.81526976,0.283267092,0.25932734399999996,0.52249,0.63389172,0.609118597,0.56682235,0.565823272,0.067869018,0.487688962,0.540842528,0.430573235,0.42032364299999997,0.060357472999999995,0.46828581700000005,0.28929613600000004,0.7240908970000001,0.413633629,0.23492285,0.317810586,0.6734393740000001,0.0,0.296707912,0.470632775,0.254625743,0.237572735,0.799260385,0.649423865,0.335509952,0.074267385,0.300325755,0.005609350327092263,0.234568875,0.66221442,0.529462847,0.324399787,0.785904088,0.693635201,0.495418863,0.22684266,0.557859068,0.506913317,0.33841382200000003,0.503473927,0.42183896600000004,0.33928580799999997,0.7075917970000001,0.61277738,0.567751904,0.239929284,0.302570226,0.7867210379999999,0.0
101,ID,Male,The Warriors,25175,100,0.0007767845575851794,0.687576773,0.67731981,0.57895335,0.490162749,0.494083865,0.495619707,0.500220481,0.5,0.619112841,0.583410808,0.5,0.535977722,0.5,0.49498691,0.6240156020000001,0.6003287070000001,0.421184548,1.0,0.6232345020000001,0.392109018,0.75121905,0.717165006,0.590805405,0.327450617,0.714588392,0.541251632,0.537359519,0.29256940000000003,0.7877053470000001,0.469461526,0.578887849,0.0,0.32315979699999997,0.496557074,0.0,0.6244867470000001,0.648268647,0.60157935,0.541067916,0.79841689,0.543113096,0.662716993,0.525325893,0.123633729,0.0,0.257690356,0.46551263600000004,0.34257315899999996,0.611412214,0.430633883,0.362458086,0.736754577,0.744595511,0.322721155,0.36572973799999997,ENT,0.566429231,0.676370075,0.532110092,0.588508454,0.880036747,0.5255348000000001,0.495183384,0.294047758,0.343891829,0.5575942779999999,0.835040583,0.8539047059999999,0.528002023,0.42710175799999994,0.462142674,0.728117282,0.614015469,0.494131272,0.546530207,0.194363218,0.67555925,0.62469352,0.5022759929999999,0.625489368,0.48173932799999997,0.368381835,0.487675819,0.733039718,0.605698045,0.261211713,0.315735553,0.609160399,0.0,0.37234174200000003,0.60019686,0.571534177,0.21810086,0.642413893,0.654181908,0.556536551,0.259268267,0.294686276,0.0007767845575851794,0.23494821800000001,0.648268647,0.627791434,0.45092661,0.7151015629999999,0.499882215,0.505533205,0.5191627529999999,0.602748768,0.664749881,0.6066081720000001,0.437606055,0.656605358,0.36626164,0.71851773,0.535977722,0.59985803,0.368284416,0.29468976399999997,0.812459794,0.5
102,ID,Male,MLBB,222278,162,0.00259372007792122,0.690951091,0.60822911,0.569777182,0.5371487460000001,0.546359826,0.49033770200000004,0.444290497,0.25,0.535714339,0.625368927,0.5,0.5117171229999999,0.125,0.46556356299999996,0.592787059,0.593121465,0.49402671299999995,0.375,0.65987574,0.34777487,0.7215675559999999,0.751074518,0.505797515,0.337690117,0.8049475309999999,0.525648779,0.546745531,0.300886886,0.8815687109999999,0.40197296899999996,0.676497186,0.375,0.312408421,0.5168114189999999,0.0,0.658655248,0.562183283,0.561489743,0.635367576,0.74569341,0.45777132,0.7598353790000001,0.532169925,0.220327209,0.25,0.281703904,0.457928213,0.307594606,0.64229515,0.35448174200000004,0.534547737,0.911510795,0.798847572,0.32672466,0.29768048,ENT,0.515320597,0.49643140799999996,0.504587156,0.411931444,0.800623955,0.488903115,0.456064354,0.221708805,0.222594562,0.492940586,0.844857341,0.8017011709999999,0.46912801,0.406697863,0.487217798,0.6825546779999999,0.66054154,0.560054257,0.6941406529999999,0.189341192,0.593424901,0.6056968,0.468106529,0.563615245,0.365798974,0.440370804,0.470657386,0.673643129,0.621114379,0.24370689199999998,0.32185683,0.467587564,0.125,0.323348615,0.602131434,0.535093636,0.311711896,0.6520531589999999,0.6168210670000001,0.530463681,0.208706735,0.307735696,0.00259372007792122,0.21266838100000002,0.562183283,0.677485714,0.47327235,0.50895086,0.57071624,0.537270939,0.414961817,0.472965741,0.674407147,0.49975583,0.5018738110000001,0.580587228,0.36818157100000004,0.7149515790000001,0.5117171229999999,0.50007915,0.329230209,0.305050814,0.75635367,0.25
103,ID,Female,PUBG,17803,92,0.008509056794399943,0.462578675,0.507222368,0.634101569,0.608144816,0.509525526,0.31920076,0.682410463,0.0,0.468440481,0.623657885,0.25,0.48530773299999996,0.375,0.666219543,0.41140738600000004,0.572856641,0.528845999,0.125,0.596235741,0.519199406,0.640539944,0.559621454,0.517137894,0.358939134,0.39205488,0.380772756,0.44811400100000004,0.260204583,0.9058244409999999,0.625489348,0.657642229,0.375,0.20782282100000002,0.664195485,0.25,0.46108936100000003,0.43547247899999997,0.573736803,0.50887246,0.477696138,0.662440441,0.909403574,0.7324121709999999,0.23624056300000001,0.5,0.44406801700000004,0.642521328,0.739555823,0.43547247899999997,0.396469605,0.408503035,0.884158364,0.748197125,0.347663309,0.545331245,ISF,0.497133473,0.487200281,0.514452896,0.38147948,0.791342619,0.668787868,0.5750930360000001,0.6200360739999999,0.5000051879999999,0.441837804,0.873849235,0.527151323,0.651826273,0.571629275,0.474618208,0.37159247700000003,0.537039334,0.466290111,0.417998366,0.647343973,0.59101826,0.569433734,0.608259474,0.561668694,0.541448429,0.63464986,0.668487037,0.540334402,0.604217726,0.25557299,0.290096552,0.593621848,0.125,0.581765443,0.553400627,0.5522530210000001,0.402358988,0.579817715,0.649526391,0.497099336,0.62364538,0.276129243,0.008509056794399943,0.596235741,0.657221934,0.636285191,0.653256745,0.7872754270000001,0.396860929,0.36987218200000005,0.62099491,0.362034367,0.35423718299999996,0.49967198399999996,0.671014524,0.30023372800000003,0.316209036,0.625887404,0.42878748899999997,0.44382761600000004,0.545814813,0.302296153,0.791905387,0.25
104,ID,Male,PUBG,74140,136,0.0033156291494181056,0.586264711,0.33613972799999997,0.607464798,0.390003926,0.38848704,0.31583986399999997,0.605356526,0.25,0.443910851,0.500867179,0.0,0.5119905020000001,0.125,0.640437175,0.46379553700000004,0.517041997,0.508727354,0.125,0.508587621,0.6327682029999999,0.613998972,0.621967629,0.646037934,0.357338424,0.500383499,0.257613102,0.443441424,0.242786915,0.9001356429999999,0.355875994,0.498909428,0.5,0.189483497,0.5730400999999999,0.25,0.585736698,0.531783875,0.577447277,0.573497616,0.681622345,0.443268651,0.8615189940000001,0.448876932,0.27430284,0.0,0.549643625,0.592802018,0.365647891,0.531783875,0.304267375,0.459416104,0.868197608,0.771976717,0.333433916,0.32310668,INT,0.361761984,0.469209205,0.5799963,0.33303526,0.8676180240000001,0.507455424,0.638942363,0.384894191,0.573890192,0.315296763,0.800050321,0.6390355320000001,0.557734828,0.594203953,0.477012425,0.563920359,0.485448315,0.450374464,0.649960384,0.17292385300000002,0.494852405,0.365722137,0.6195313729999999,0.614365143,0.46202466600000003,0.6885209990000001,0.459174865,0.826598098,0.6873969040000001,0.25536428,0.254696478,0.405335754,0.75,0.281288896,0.7213159720000001,0.506245455,0.399375507,0.6776259990000001,0.613760099,0.7753194729999999,0.30212043,0.268350153,0.0033156291494181056,0.508587621,0.6036211260000001,0.6468988960000001,0.530120299,0.7818273859999999,0.38445843399999996,0.304682852,0.465534765,0.254483485,0.543263979,0.47474391899999996,0.536667771,0.65014614,0.416210067,0.42874432100000004,0.699497757,0.40590419299999997,0.18854322399999998,0.296516557,0.776557798,0.625
105,ID,Male,MLBB,144855,135,0.0017560723048871082,0.685622328,0.633244259,0.296375656,0.32009269,0.46819369299999997,0.306149691,0.78576721,0.25,0.5495687020000001,0.550780591,0.75,0.50809004,0.0,0.498852319,0.5859376629999999,0.577478041,0.417633465,0.25,0.657134391,0.311246613,0.588544588,0.634827365,0.45458936200000005,0.346243184,0.742093592,0.648860839,0.826076818,0.292543345,0.863405322,0.297752855,0.645770285,0.625,0.31805308,0.633933719,0.0,0.635537384,0.7276594009999999,0.446527768,0.538663215,0.826124865,0.496359225,0.82038427,0.49870093299999996,0.316930738,0.5,0.426713561,0.362591149,0.218254119,0.52334046,0.33421352,0.477215328,0.811207208,0.785842039,0.321400517,0.313968732,ENT,0.36085621700000003,0.532003115,0.39449541299999996,0.615089389,0.796371157,0.520388148,0.457546176,0.18653614100000002,0.28737667100000003,0.51393636,0.828801789,0.7501833809999999,0.40884983,0.474684107,0.506024147,0.532360074,0.613984074,0.658231337,0.422062331,0.193526712,0.623155085,0.561548467,0.47376775299999996,0.618599086,0.45391568200000004,0.30546405600000004,0.351615523,0.7254391440000001,0.48692604799999994,0.280505291,0.317469575,0.459578879,0.125,0.31691666399999996,0.654286315,0.475898098,0.302674524,0.8518677259999999,0.541872427,0.462804344,0.27437822,0.3012866,0.0017560723048871082,0.33460613699999997,0.7276594009999999,0.634911117,0.468287929,0.69623531,0.46209588799999995,0.473330089,0.367678414,0.405403171,0.46501580200000003,0.42412868200000003,0.43484028399999997,0.488470621,0.45942402200000004,0.630079487,0.50809004,0.48704107399999996,0.324998435,0.303450541,0.817396798,0.125
106,ID,Male,PUBG,12929,85,0.0004530188237131922,0.667929246,0.515461602,0.545820696,0.495058816,0.49535474700000004,0.39517924,0.434762531,0.25,0.599412583,0.608875818,0.5,0.572940409,0.125,0.442346564,0.559438297,0.569237774,0.464903929,0.375,0.629297191,0.369437041,0.706923097,0.879592259,0.492386735,0.33980851,0.7445741779999999,0.459952821,0.555196647,0.30561813,0.890176669,0.30099505600000004,0.62348669,0.375,0.31505324,0.53507279,0.0,0.645865317,0.609948199,0.502831293,0.572305971,0.7721474429999999,0.420419648,0.7636490140000001,0.465608828,0.220327209,0.25,0.25966830399999996,0.432108566,0.23783851,0.5669497720000001,0.374610777,0.528908743,0.8363231740000001,0.809277894,0.33509688600000004,0.29088041600000003,ENT,0.373173417,0.47721156299999995,0.46788990799999997,0.5838393270000001,0.8279060979999999,0.46482698299999997,0.627075044,0.18869977699999999,0.382374229,0.593688373,0.813082438,0.803241911,0.41767150299999994,0.465710425,0.5745868479999999,0.632684984,0.597895477,0.54027033,0.532910921,0.147451806,0.534546587,0.489078095,0.5901593239999999,0.584390419,0.436313106,0.347684108,0.379544681,0.707080442,0.572932736,0.24823031199999998,0.31819234399999996,0.462071551,0.125,0.2401386,0.655133512,0.549286023,0.244218393,0.733265886,0.5466702929999999,0.539343772,0.207690614,0.302837357,0.0004530188237131922,0.261976709,0.609948199,0.664278559,0.484158207,0.651217845,0.639216963,0.488143046,0.353971197,0.396900243,0.571417843,0.413635524,0.429169077,0.5632991629999999,0.314899634,0.690318347,0.572940409,0.61123834,0.250890854,0.30117323100000004,0.820126274,0.25
108,ID,Female,Grand Theft Auto V,9049,256,0.005737856878012607,0.46323530700000004,0.27580091100000004,0.558350452,0.513185639,0.36451461,0.384114155,0.56830836,0.0,0.443910851,0.54360957,0.25,0.39514337200000005,0.625,0.594370968,0.29542719300000003,0.39547107299999995,0.44605274899999997,0.125,0.463918834,0.559304727,0.618260826,0.694639088,0.41027278799999994,0.354138248,0.337502194,0.3103361,0.5094404810000001,0.237557061,0.872369965,0.149138578,0.584400596,0.25,0.203701317,0.489646098,0.5,0.538078971,0.587313713,0.354879271,0.44137958299999996,0.491466774,0.31605073100000003,0.683786992,0.38139673799999996,0.2582436,0.75,0.344493606,0.48612361,0.262287449,0.587313713,0.290926102,0.515173476,0.876746205,0.783552723,0.355504925,0.717720602,INT,0.10631429,0.530962125,0.457741003,0.22228167,0.8062561429999999,0.450564412,0.653150801,0.298533703,0.58659364,0.427300898,0.7079769770000001,0.487689981,0.39948829399999997,0.690619207,0.484434995,0.5428591460000001,0.437603842,0.477427514,0.429352034,0.20464429399999998,0.325952437,0.20042064,0.56990735,0.48617174700000004,0.647462002,0.645092376,0.306312743,0.5880378270000001,0.509479094,0.290035077,0.289811531,0.378941601,0.0,0.21623565,0.703319549,0.514804915,0.341187271,0.7195606290000001,0.5241947,0.588427105,0.34466284700000005,0.310843275,0.005737856878012607,0.463918834,0.59270621,0.585445919,0.563919171,0.864085682,0.345265273,0.328648658,0.259108296,0.227972092,0.252224149,0.217495589,0.537762561,0.331008901,0.34006284600000003,0.4967102,0.501419607,0.446251821,0.075852273,0.294421678,0.6571990679999999,0.125
109,ID,Male,MLBB,7987,141,0.003609831029185868,0.697425147,0.615751433,0.534579145,0.429913948,0.530173487,0.502290627,0.311014487,0.25,0.546557403,0.631054335,0.5,0.552175328,0.125,0.428011947,0.5695299979999999,0.47964615,0.517692735,0.375,0.636641982,0.292959348,0.752291677,0.722738965,0.41269768100000004,0.335920325,0.7323522379999999,0.449251797,0.520098676,0.293421475,0.908821353,0.24823223100000003,0.61649839,0.375,0.313406638,0.5446344439999999,0.0,0.72036642,0.651339473,0.446685492,0.62434616,0.673844436,0.319635399,0.776976497,0.41918276600000004,0.220327209,0.25,0.44143158600000004,0.37623244299999997,0.183045094,0.6593076139999999,0.283271342,0.351723575,0.8314989759999999,0.798847572,0.3265969,0.29503299899999996,ENT,0.37299111100000004,0.59417643,0.49541284399999996,0.598534938,0.7531991509999999,0.39458459700000004,0.520200931,0.113446542,0.43111840100000004,0.558879302,0.8255991779999999,0.8050069000000001,0.371344909,0.353793181,0.702529947,0.689653923,0.665660968,0.527602569,0.5227920620000001,0.069437609,0.462757705,0.453346168,0.470757689,0.467595479,0.51920634,0.496769201,0.360970395,0.7756165709999999,0.554594591,0.26400948,0.310648534,0.440824726,0.125,0.21743891699999998,0.5734192810000001,0.549286023,0.251985477,0.720629515,0.580807669,0.503797835,0.104209754,0.308012503,0.003609831029185868,0.18047977199999998,0.651339473,0.61101099,0.398941895,0.67063631,0.532647269,0.483354959,0.27851644,0.374316606,0.610972672,0.37826705899999996,0.43986732700000003,0.553376579,0.32291199,0.759257772,0.552175328,0.567537937,0.174085197,0.302660323,0.790228831,0.25
